State_Code,County_Code,State_Abbrv,County_Name,Return_Num,Exmpt_Num,AGI,Wages_Salaries,Dividends,Interest
23,29,ME,Washington County,12908,26225,454470,325383,6611,11053
23,31,ME,York County,85584,171998,4451649,3451161,73633,92437
24,0,MD,MARYLAND,2406087,4979201,161971451,128674726,2160763,3066444
24,1,MD,Allegany County,27220,54793,1200368,905550,15036,26258
24,3,MD,Anne Arundel County,228420,473564,17389856,13691587,208955,301099
24,5,MD,Baltimore County,346436,698049,22236963,17305613,414768,528072
24,9,MD,Calvert County,36581,81270,2833854,2260070,21501,42151
24,11,MD,Caroline County,13058,28307,598500,479722,5278,10473
24,13,MD,Carroll County,68659,154043,5032420,4072317,52720,89574
24,15,MD,Cecil County,39802,86978,2315913,1875773,17803,32476
24,17,MD,Charles County,61547,132820,4332994,3623611,16904,46087
24,19,MD,Dorchester County,13830,27889,577952,425526,10657,17103
24,21,MD,Frederick County,97329,213844,7060508,5851996,72416,119699
24,23,MD,Garrett County,11776,25246,539766,390677,6529,14337
24,25,MD,Harford County,103453,225813,7140333,5788336,59748,107522
24,27,MD,Howard County,116188,260812,11085423,9030162,132251,188307
24,29,MD,Kent County,8163,16035,443836,278292,23774,18929
24,31,MD,Montgomery County,410295,854061,36195316,27430598,720384,936781
24,33,MD,Prince George's County,377983,756308,21019443,17764591,79153,170940
24,35,MD,Queen Anne's County,19193,41425,1377261,1027327,23516,31725
24,37,MD,St. Mary's County,42444,93731,3007047,2450994,18399,39676
24,39,MD,Somerset County,8226,16781,317097,236769,3382,7328
24,41,MD,Talbot County,15997,31798,1074884,669655,53278,55246
24,43,MD,Washington County,60156,125738,3104212,2466876,32507,60348
24,45,MD,Wicomico County,38257,79007,1822558,1433874,23530,40433
24,47,MD,Worcester County,23875,45377,1195384,748955,26026,50489
24,510,MD,Baltimore city,237199,455512,10069561,8465856,122248,131391
25,0,MA,MASSACHUSETTS,2758266,5500522,188649357,147699676,3340494,5095370
25,1,MA,Barnstable County,103231,191136,6044903,3801518,206903,242169
25,3,MA,Berkshire County,56252,107370,2919912,2088873,76554,99698
25,5,MA,Bristol County,224831,460185,12660433,10256357,112647,212148
25,7,MA,Dukes County,8009,14427,467599,273279,20601,19740
25,9,MA,Essex County,316151,645045,21458068,16715163,374757,496239
25,11,MA,Franklin County,31097,59316,1542242,1152237,27838,36836
25,13,MA,Hampden County,189362,383499,9557213,7566123,105567,189052
25,15,MA,Hampshire County,63157,119944,3640773,2746824,68867,94084
25,17,MA,Middlesex County,640291,1276913,52178772,40906608,1015463,2033464
25,19,MA,Nantucket County,5098,9152,321685,202962,11924,13465
25,21,MA,Norfolk County,282269,583933,24962533,19276034,486182,651906
25,23,MA,Plymouth County,205546,437077,14551347,11309100,205523,262514
25,25,MA,Suffolk County,306993,523856,17598605,14416534,404439,377696
25,27,MA,Worcester County,325979,688669,20745273,16988063,223228,366359
26,0,MI,MICHIGAN,4020243,8560402,199832925,149741966,2943344,4611814
26,1,MI,Alcona County,4659,9111,163893,80703,2972,6207
26,3,MI,Alger County,3680,7578,147591,99583,1862,2931
26,5,MI,Allegan County,45643,103586,2117932,1632547,31314,46265
26,7,MI,Alpena County,12519,25614,479436,334781,5732,13331
26,9,MI,Antrim County,10021,20914,447945,255121,12971,19296
26,11,MI,Arenac County,6771,13945,244663,154867,2840,5974
26,13,MI,Baraga County,3107,6479,118255,81750,2064,3252
26,15,MI,Barry County,23891,53579,1162713,864555,17201,21777
26,17,MI,Bay County,47611,96897,2120966,1529288,26488,58154
26,19,MI,Benzie County,7546,15493,309170,194428,8870,11278
26,21,MI,Berrien County,65010,138976,2138497,2231348,49042,71235
26,23,MI,Branch County,16998,37750,663222,494059,7918,17374
26,25,MI,Calhoun County,54974,116035,2434868,1836984,34929,47084
26,27,MI,Cass County,20302,44248,923435,665029,15976,23017
26,29,MI,Charlevoix County,11270,23207,539852,338324,16566,22298
26,31,MI,Cheboygan County,11033,22758,437867,270118,10624,14941
26,33,MI,Chippewa County,14200,29228,563114,410101,5829,11565
26,35,MI,Clare County,12066,25556,412771,267862,4125,8816
26,37,MI,Clinton County,29686,67186,1697773,1301048,13921,33445
26,39,MI,Crawford County,5432,11162,198892,130412,2196,4268
26,41,MI,Delta County,15703,32982,677614,485513,8408,17885
26,43,MI,Dickinson County,11300,23507,529571,379509,10029,16903
26,45,MI,Eaton County,47052,98456,2329370,1720073,23364,47347
26,47,MI,Emmet County,14384,29439,715546,473467,22072,29136
26,49,MI,Genesee County,174865,367950,7685287,5326114,80208,140056
26,51,MI,Gladwin County,10411,21786,405324,249648,4413,10702
26,53,MI,Gogebic County,6223,12203,231329,162209,4548,7210
26,55,MI,Grand Traverse County,38572,77852,1922676,1352389,42177,53903
26,57,MI,Gratiot County,15255,33685,634039,473001,7012,15601
26,59,MI,Hillsdale County,17645,39140,680136,494689,8901,15001
26,61,MI,Houghton County,13035,27615,544655,401293,10409,13790
26,63,MI,Huron County,15145,30777,562789,374954,11056,26584
26,65,MI,Ingham County,108966,217589,5402238,4118756,68400,108167
26,67,MI,Ionia County,23594,53839,1011375,792775,6057,17597
26,69,MI,Iosco County,11136,21822,383876,217415,6300,12340
26,71,MI,Iron County,4909,9709,180949,121428,3011,5369
26,73,MI,Isabella County,22927,47150,1027542,723179,13827,22537
26,75,MI,Jackson County,62618,133483,2831798,2144756,44510,62710
26,77,MI,Kalamazoo County,100360,207067,5325872,4038401,132821,120839
26,79,MI,Kalkaska County,6824,14452,249527,173533,2317,4637
26,81,MI,Kent County,242288,541297,12516104,9856473,186390,270458
26,83,MI,Keweenaw County,907,1850,39583,23686,1550,1470
26,85,MI,Lake County,4287,8527,127507,79835,2130,2978
26,87,MI,Lapeer County,35777,80681,1724947,1238274,15393,34768
26,89,MI,Leelanau County,9441,19168,524221,305949,22194,25030
26,91,MI,Lenawee County,40065,87306,1816148,1342504,16758,34634
26,93,MI,Livingston County,73590,167502,4875247,3740963,51524,92218
26,95,MI,Luce County,2290,4742,98836,61415,1040,2206
26,97,MI,Mackinac County,5111,9928,197881,123645,4298,6489
26,99,MI,Macomb County,364357,759951,18053635,13724878,185521,407954
26,101,MI,Manistee County,10259,20451,404692,268496,6835,13117
26,103,MI,Marquette County,26601,53519,1258788,927246,17491,23128
26,105,MI,Mason County,12120,25237,490301,335219,8938,13122
26,107,MI,Mecosta County,14663,31091,593204,414934,8630,12878
26,109,MI,Menominee County,9907,20427,383346,288527,6473,9545
26,111,MI,Midland County,34601,75840,2222601,1672300,60365,54548
26,113,MI,Missaukee County,5720,12733,198476,138535,1924,4917
26,115,MI,Monroe County,63275,138521,3309588,2504110,31734,63841
26,117,MI,Montcalm County,24056,53717,888763,677007,8152,17324
26,119,MI,Montmorency County,4181,8194,135626,71452,2076,4532
26,121,MI,Muskegon County,66778,145318,2756701,2073640,35184,54144
26,123,MI,Newaygo County,18879,42716,741192,547599,8139,14386
26,125,MI,Oakland County,507135,1072425,35208116,26703361,673178,991805
26,127,MI,Oceana County,10666,24189,402420,268980,5847,10897
26,129,MI,Ogemaw County,8781,17861,307539,195595,4446,7665
26,131,MI,Ontonagon County,2789,5438,103308,67179,2129,2601
26,133,MI,Osceola County,8997,20037,334838,239483,2873,6603
26,135,MI,Oscoda County,3344,6955,107409,58909,828,3026
26,137,MI,Otsego County,10318,22083,378646,311467,5623,10777
26,139,MI,Ottawa County,101079,238271,5558737,4216230,106440,139369
26,141,MI,Presque Isle County,5779,11716,216902,132800,4233,6216
26,143,MI,Roscommon County,10452,20160,366645,196419,6201,12016
26,145,MI,Saginaw County,81848,171293,3601977,2527874,39991,84007
26,147,MI,St. Clair County,70075,148013,3159592,2327587,36665,67681
26,149,MI,St. Joseph County,24511,55042,965050,710880,13252,21995
26,151,MI,Sanilac County,17524,38334,634314,439839,8751,18659
26,153,MI,Schoolcraft County,3333,6845,137609,93731,1670,3229
26,155,MI,Shiawassee County,29315,63462,1267070,931404,11420,21635
26,157,MI,Tuscola County,23350,50541,919473,640279,7998,20355
26,159,MI,Van Buren County,31102,69266,1333395,1039370,16678,25780
26,161,MI,Washtenaw County,135462,278099,8859952,6906104,165347,203947
26,163,MI,Wayne County,724590,1533350,31459306,23561025,357310,586815
26,165,MI,Wexford County,13297,28501,498874,360753,6447,12226
27,0,MN,MINNESOTA,2231007,4725560,132967428,103438061,1940764,2936124
27,1,MN,Aitkin County,6217,12585,249197,152790,3375,7842
27,3,MN,Anoka County,140474,307429,8373589,6875636,64697,99780
27,5,MN,Becker County,13434,29005,601862,433668,7560,17566
27,7,MN,Beltrami County,16945,36659,738163,547000,7258,21051
27,9,MN,Benton County,16233,34420,754054,621521,7803,13588
27,11,MN,Big Stone County,2192,4548,97498,58912,963,4253
27,13,MN,Blue Earth County,24894,48940,1214510,906651,16007,31760
27,15,MN,Brown County,11341,23614,546510,383438,8006,17236
27,17,MN,Carlton County,14064,30123,666884,518711,4890,9407
27,19,MN,Carver County,35275,85561,2992785,2489150,40676,54818
27,21,MN,Cass County,12350,26158,514285,321787,8706,20497
27,23,MN,Chippewa County,5461,11538,254712,171613,1982,7310
27,25,MN,Chisago County,21673,48997,1237452,993130,10856,17496
27,27,MN,Clay County,22752,48299,1130847,879911,11671,22231
27,29,MN,Clearwater County,3310,7278,138174,104276,1135,3001
27,31,MN,Cook County,2517,4623,109415,68373,2548,4394
27,33,MN,Cottonwood County,4997,10782,236941,140828,2611,8251
27,35,MN,Crow Wing County,25896,54359,1173099,831172,15092,35038
27,37,MN,Dakota County,170660,375655,11805891,9650298,133037,192015
27,39,MN,Dodge County,7966,18782,443909,359454,2411,11087
27,41,MN,Douglas County,15686,32916,778650,542320,10120,25956
27,43,MN,Faribault County,6483,13526,278464,178357,3450,8765
27,45,MN,Fillmore County,8687,18858,385255,296707,3559,12268
27,47,MN,Freeborn County,13600,28713,611106,442381,11862,15293
27,49,MN,Goodhue County,19962,42808,1112909,810800,14662,25808
27,51,MN,Grant County,2704,5622,130490,78238,2309,4261
27,53,MN,Hennepin County,509152,1012223,35258030,27812810,718252,850726
27,55,MN,Houston County,8262,17828,399449,312218,5510,11932
27,57,MN,Hubbard County,8006,16922,345721,226134,4134,10297
27,59,MN,Isanti County,15617,34197,792382,622917,5174,12618
27,61,MN,Itasca County,18142,38276,829342,567710,10439,21686
27,63,MN,Jackson County,4546,9545,211369,135837,1783,6278
27,65,MN,Kanabec County,6545,14042,253072,198331,1676,6211
27,67,MN,Kandiyohi County,17874,38723,908738,640472,10471,29653
27,69,MN,Kittson County,1938,4107,91643,58614,2022,3672
27,71,MN,Koochiching County,5607,11318,245121,183412,1906,5142
27,73,MN,Lac qui Parle County,3111,6607,148336,86205,1191,5417
27,75,MN,Lake County,4697,9358,211755,151956,2909,5226
27,77,MN,Lake of the Woods County,1759,3565,71694,49641,926,2431
27,79,MN,Le Sueur County,11571,25360,579663,453387,6235,18223
27,81,MN,Lincoln County,2462,5157,109995,68288,1311,3648
27,83,MN,Lyon County,10633,23078,552847,398052,5965,13746
27,85,MN,McLeod County,15896,34661,798458,603693,8757,21579
27,87,MN,Mahnomen County,2059,4495,74014,53130,438,1848
27,89,MN,Marshall County,4032,8636,192373,131658,1676,5028
27,91,MN,Martin County,9318,19311,432607,292652,6726,15238
27,93,MN,Meeker County,9603,21457,457897,342645,4241,11671
27,95,MN,Mille Lacs County,10728,22873,440017,338756,4024,8947
27,97,MN,Morrison County,13831,30151,556258,440980,5499,16208
27,99,MN,Mower County,17112,38936,821761,622630,11451,18699
27,101,MN,Murray County,3621,7707,176674,104607,2333,6244
27,103,MN,Nicollet County,13308,28274,707496,537248,8438,16312
27,105,MN,Nobles County,8857,19683,394931,271401,5358,10992
27,107,MN,Norman County,2822,6144,124904,77855,1908,3550
27,109,MN,Olmsted County,62559,136010,4176178,3421000,51728,82975
27,111,MN,Otter Tail County,24103,50809,1121585,770526,16498,37627
27,113,MN,Pennington County,5978,12276,414885,211089,3480,23984
27,115,MN,Pine County,11245,23483,446174,334097,2853,8598
27,117,MN,Pipestone County,4034,8819,174992,119471,2165,6281
27,119,MN,Polk County,12813,27456,627327,444497,5997,13918
27,121,MN,Pope County,4773,9932,222361,150890,2141,8256
27,123,MN,Ramsey County,216939,433638,12138955,9513764,228993,278286
27,125,MN,Red Lake County,1728,3698,72503,55675,559,2114
27,127,MN,Redwood County,6762,14512,331813,200522,4709,12515
27,129,MN,Renville County,6902,14684,355265,212838,4387,10425
27,131,MN,Rice County,24330,54184,1287809,1011593,14629,28274
27,133,MN,Rock County,3994,8849,193408,129537,2180,6345
27,135,MN,Roseau County,6523,14681,290679,233425,4577,9659
27,137,MN,St. Louis County,82416,161576,4058159,2978248,54367,87811
27,139,MN,Scott County,51881,123639,4008473,3203677,39880,56291
27,141,MN,Sherburne County,34428,80877,2031870,1700799,11921,27769
27,143,MN,Sibley County,6472,14303,307261,224685,2546,9270
27,145,MN,Stearns County,59632,127778,3160624,2416324,37252,83511
27,147,MN,Steele County,15695,34594,823001,644999,8050,19868
27,149,MN,Stevens County,3624,7971,187527,125043,6842,6969
27,151,MN,Swift County,4142,8885,193456,130505,1307,6113
27,153,MN,Todd County,9446,21343,360117,285035,2819,10550
27,155,MN,Traverse County,1483,3154,70467,37968,1209,2737
27,157,MN,Wabasha County,9424,20470,463918,355368,5221,15085
27,159,MN,Wadena County,5533,12028,210159,155677,2016,7530
27,161,MN,Waseca County,7954,17376,392335,285161,4219,10832
27,163,MN,Washington County,98654,221740,7608755,5943816,132213,141161
27,165,MN,Watonwan County,4666,10166,203872,136315,1425,5808
27,167,MN,Wilkin County,2830,6229,149878,91672,1402,4247
27,169,MN,Winona County,19706,40147,954193,709991,22654,25436
27,171,MN,Wright County,48995,116267,2949586,2427220,20305,43374
27,173,MN,Yellow Medicine County,4461,9554,216647,136273,2223,8307
28,0,MS,MISSISSIPPI,1099425,2469136,45564365,35903797,474903,876156
28,1,MS,Adams County,11516,24530,424672,305923,9112,12326
28,3,MS,Alcorn County,12642,29926,498572,375677,4723,12143
28,5,MS,Amite County,4694,10449,171506,135785,971,2838
28,7,MS,Attala County,6753,15409,245337,189055,1700,4776
28,9,MS,Benton County,2960,6848,91360,72581,266,1503
28,11,MS,Bolivar County,12584,28446,442326,335460,4969,9202
28,13,MS,Calhoun County,5253,12168,175828,132881,989,3684
28,15,MS,Carroll County,3899,8738,147341,116320,795,2489
28,17,MS,Chickasaw County,6886,15732,208502,173189,2294,4837
28,19,MS,Choctaw County,2977,6896,103899,80143,448,2309
28,21,MS,Claiborne County,3883,9023,103586,87944,533,1254
28,23,MS,Clarke County,6870,15597,257314,210516,1246,5128
28,25,MS,Clay County,7439,16577,262462,197406,3383,6558
28,27,MS,Coahoma County,9586,22456,315072,232153,12184,8398
28,29,MS,Copiah County,10929,24561,370525,304548,2925,6144
28,31,MS,Covington County,7171,16734,258174,206472,1795,5204
28,33,MS,DeSoto County,63234,146981,3210702,2667521,15070,37340
28,35,MS,Forrest County,28155,59642,1170537,886198,18048,23770
28,37,MS,Franklin County,3011,6958,114016,94674,727,1919
28,39,MS,George County,7516,18512,334674,280692,1454,4337
28,41,MS,Greene County,3939,9726,163789,142288,480,1973
28,43,MS,Grenada County,8403,19055,308124,243246,3155,5502
28,45,MS,Hancock County,14955,32256,626287,499807,9258,17712
28,47,MS,Harrison County,72999,153641,3095198,2393254,33909,68323
28,49,MS,Hinds County,98625,209689,3914187,3013660,54586,72615
28,51,MS,Holmes County,7041,16485,176780,143056,1503,2909
28,53,MS,Humphreys County,3612,7961,95613,70103,882,5624
28,55,MS,Issaquena County,355,804,16508,7755,71,193
28,57,MS,Itawamba County,8418,19471,322971,256515,2139,6566
28,59,MS,Jackson County,54084,120327,2571839,2052714,17268,42138
28,61,MS,Jasper County,6495,14673,237233,188394,2594,3788
28,63,MS,Jefferson County,2974,6795,79280,69229,257,1004
28,65,MS,Jefferson Davis County,4563,10090,146833,119255,450,3063
28,67,MS,Jones County,24195,56171,975292,779110,14279,20524
28,69,MS,Kemper County,3395,7255,102540,81217,556,2528
28,71,MS,Lafayette County,14659,30374,744666,530156,15015,18812
28,73,MS,Lamar County,19343,44525,1034993,825738,10579,20354
28,75,MS,Lauderdale County,29030,63515,1266371,963755,16677,25855
28,77,MS,Lawrence County,4876,11269,200251,167769,538,2375
28,79,MS,Leake County,7771,18275,271401,227623,812,4377
28,81,MS,Lee County,31437,71438,1455806,1124044,17628,29691
28,83,MS,Leflore County,11484,25801,383185,291145,5173,13292
28,85,MS,Lincoln County,12421,29031,520283,418205,3969,8858
28,87,MS,Lowndes County,22361,49941,934233,723671,8624,18416
28,89,MS,Madison County,36544,83565,2444926,1862420,39213,60153
28,91,MS,Marion County,9613,22651,350901,298248,2796,8317
28,93,MS,Marshall County,13925,30799,476081,393629,1504,5758
28,95,MS,Monroe County,13637,30834,501375,384931,3889,10748
28,97,MS,Montgomery County,4146,9257,138867,106717,1119,3125
28,99,MS,Neshoba County,10755,24657,410163,323558,13612,8280
28,101,MS,Newton County,8232,19122,302623,245220,1585,5416
28,103,MS,Noxubee County,4427,10028,107779,88935,737,2365
28,105,MS,Oktibbeha County,15084,31292,644623,492008,7102,12585
28,107,MS,Panola County,13049,29978,435849,347941,2775,6139
28,109,MS,Pearl River County,19288,44799,805224,659399,5017,14604
28,111,MS,Perry County,4485,10537,164710,138884,887,1901
28,113,MS,Pike County,15269,34787,541197,418796,4817,9986
28,115,MS,Pontotoc County,11100,27694,412365,340560,2461,6876
28,117,MS,Prentiss County,8530,19593,314586,239602,3155,5868
28,119,MS,Quitman County,2706,6290,75417,57666,530,1436
28,121,MS,Rankin County,54197,119387,2887269,2320397,26208,42122
28,123,MS,Scott County,10414,24382,337097,287454,1498,5249
28,125,MS,Sharkey County,1818,4192,54625,40100,772,1583
28,127,MS,Simpson County,9529,21463,336273,273874,1640,5219
28,129,MS,Smith County,5426,12802,200896,169645,592,3640
28,131,MS,Stone County,6051,14037,234231,191316,1076,4266
28,133,MS,Sunflower County,9671,22152,288971,225609,3797,7473
28,135,MS,Tallahatchie County,4816,10778,129022,101347,762,1760
28,137,MS,Tate County,10781,24721,421134,344210,1838,5751
28,139,MS,Tippah County,7804,18696,274056,218913,2275,6704
28,141,MS,Tishomingo County,6758,15849,254973,193349,1864,7794
28,143,MS,Tunica County,4759,10716,133400,106956,1451,2862
